mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,parent_station,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,ObjectId
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Boylston,place-boyls,8249,18378,42,196,438,3665,1339
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Cleveland Circle,place-clmnl,1224,0,42,29,0,29,1347
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Copley,place-coecl,35501,20862,42,845,497,3734,1349
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Government Center,place-gover,12784,77768,42,304,1852,1649,1362
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Boston College,place-lake,3263,0,42,78,0,78,1368
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Boylston,place-boyls,7654,30596,42,182,728,4273,1371
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Cleveland Circle,place-clmnl,2209,0,42,53,0,53,1379
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Haymarket,place-haecl,1815,23337,42,43,556,1122,1381
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Copley,place-coecl,26553,33080,42,632,788,4725,1383
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Heath Street,place-hsmnl,1796,0,42,43,0,43,1385
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Hynes Convention Center,place-hymnl,38277,16103,42,911,383,2666,1388
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Kenmore,place-kencl,26023,10610,42,620,253,2166,1399
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_02,EARLY_AM,North Station,place-north,1306,5638,42,31,134,71,1406
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,6964,8945,42,166,213,360,1408
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_02,EARLY_AM,Riverside,place-river,3300,0,42,79,0,79,1411
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_02,EARLY_AM,Science Park/West End,place-spmnl,156,618,42,4,15,58,1415
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Government Center,place-gover,13177,42690,42,314,1016,1054,1418
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Cleveland Circle,place-clmnl,37,0,42,1,0,1,1420
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Lechmere,place-lech,1812,3297,42,43,78,278,1422
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Government Center,place-gover,17965,77679,42,428,1850,1963,1431
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Copley,place-coecl,1241,957,42,30,23,184,1433
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,902,11919,42,21,284,786,1445
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Heath Street,place-hsmnl,1875,0,42,45,0,45,1447
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,2308,26458,42,55,630,1383,1448
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Hynes Convention Center,place-hymnl,19446,25366,42,463,604,3308,1449
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Heath Street,place-hsmnl,1660,0,42,40,0,40,1450
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Kenmore,place-kencl,19928,17059,42,474,406,3513,1451
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Hynes Convention Center,place-hymnl,35361,32533,42,842,775,3936,1452
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Kenmore,place-kencl,30742,20014,42,732,477,3802,1454
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Lechmere,place-lech,459,2738,42,11,65,140,1455
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Lechmere,place-lech,1798,4584,42,43,109,325,1458
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,North Station,place-north,5550,43427,42,132,1034,487,1479
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Park Street,place-pktrm,56569,94931,42,1347,2260,3390,1483
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Government Center,place-gover,1179,3095,42,28,74,65,1487
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,92,862,42,2,21,37,1491
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Heath Street,place-hsmnl,98,0,42,2,0,2,1492
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Hynes Convention Center,place-hymnl,1578,889,42,38,21,171,1493
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Kenmore,place-kencl,1294,640,42,31,15,166,1494
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Lechmere,place-lech,1,120,42,0,3,3,1496
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,201,1188,42,5,28,10,1506
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,1828,2743,42,44,65,117,1508
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Riverside,place-river,1460,0,42,35,0,35,1511
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Science Park/West End,place-spmnl,12,80,42,0,2,6,1515
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,North Station,place-north,3758,25710,42,89,612,256,1521
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Allston Street,place-alsgr,9868,423,42,235,10,1156,1522
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Arlington,place-armnl,8019,15598,42,191,371,3193,1524
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Boston College,place-lake,2232,0,42,53,0,53,1530
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Boylston,place-boyls,2693,20629,42,64,491,2711,1533
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,28342,66891,42,675,1593,1758,1536
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Riverside,place-river,11264,0,42,268,0,268,1542
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Cleveland Circle,place-clmnl,2723,0,42,65,0,65,1549
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Science Park/West End,place-spmnl,610,2966,42,15,71,197,1550
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_03,AM_PEAK,Copley,place-coecl,10384,24319,42,247,579,3433,1554
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,North Station,place-north,3712,35322,42,88,841,365,1555
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Park Street,place-pktrm,52435,69833,42,1248,1663,3223,1559
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_04,MIDDAY_BASE,Allston Street,place-alsgr,7755,534,42,185,13,997,1570
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Riverside,place-river,7102,0,42,169,0,169,1573
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_05,MIDDAY_SCHOOL,Science Park/West End,place-spmnl,1311,2868,42,31,68,320,1577
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Allston Street,place-alsgr,4198,674,42,100,16,650,1589
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Arlington,place-armnl,41728,20110,42,994,479,6614,1591
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Boston College,place-lake,6061,0,42,144,0,144,1597
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_06,PM_PEAK,Boylston,place-boyls,12521,28047,42,298,668,6236,1600
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Riverside,place-river,276,0,42,7,0,7,1603
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Science Park/West End,place-spmnl,122,139,42,3,3,44,1607
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Allston Street,place-alsgr,3150,325,10,315,33,1865,1620
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Arlington,place-armnl,27844,16247,10,2784,1625,21439,1622
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Boston College,place-lake,2173,0,10,217,0,217,1628
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Boylston,place-boyls,10456,25916,10,1046,2592,19909,1631
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Cleveland Circle,place-clmnl,993,0,10,99,0,99,1639
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Copley,place-coecl,44376,21828,10,4438,2183,20241,1641
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Government Center,place-gover,19135,101949,10,1913,10195,10148,1650
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Arlington,place-armnl,1916,579,42,46,14,289,1655
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,North Station,place-north,5089,51495,42,121,1226,584,1663
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Park Street,place-pktrm,53993,85586,42,1286,2038,4028,1665
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Riverside,place-river,5949,0,42,142,0,142,1668
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Science Park/West End,place-spmnl,1695,2319,42,40,55,579,1672
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Allston Street,place-alsgr,306,80,42,7,2,57,1685
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Arlington,place-armnl,9342,3973,42,222,95,1970,1687
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Boston College,place-lake,355,0,42,8,0,8,1693
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Boylston,place-boyls,4375,5218,42,104,124,1977,1696
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Cleveland Circle,place-clmnl,145,0,42,3,0,3,1704
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Copley,place-coecl,15184,4727,42,362,113,1807,1706
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Cleveland Circle,place-clmnl,1154,0,11,105,0,105,1717
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Copley,place-coecl,40160,20513,11,3651,1865,16611,1719
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Government Center,place-gover,13916,80822,11,1265,7347,7909,1728
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Haymarket,place-haecl,5025,27916,11,457,2538,5829,1732
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Heath Street,place-hsmnl,607,0,11,55,0,55,1733
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Hynes Convention Center,place-hymnl,59418,17289,11,5402,1572,12058,1734
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Kenmore,place-kencl,32246,7775,11,2931,707,8160,1735
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Lechmere,place-lech,346,3749,11,31,341,1070,1737
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Haymarket,place-haecl,6703,34795,10,670,3479,7343,1745
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,North Station,place-north,4544,48981,11,413,4453,1786,1752
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Park Street,place-pktrm,52024,72537,11,4729,6594,13993,1754
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Riverside,place-river,8667,0,11,788,0,788,1757
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Science Park/West End,place-spmnl,646,5060,11,59,460,1387,1761
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Allston Street,place-alsgr,11,3,42,0,0,1,1770
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Arlington,place-armnl,513,2349,42,12,56,247,1772
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Boston College,place-lake,0,89,42,0,2,0,1778
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Boylston,place-boyls,526,711,42,13,17,309,1781
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Heath Street,place-hsmnl,536,0,10,54,0,54,1788
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Hynes Convention Center,place-hymnl,64383,16049,10,6438,1605,14589,1790
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Cleveland Circle,place-clmnl,0,20,42,0,0,0,1791
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Kenmore,place-kencl,36179,9289,10,3618,929,9700,1792
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Copley,place-coecl,724,2866,42,17,68,187,1795
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Lechmere,place-lech,417,4870,10,42,487,1461,1800
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Government Center,place-gover,18157,558,42,432,13,631,1815
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Allston Street,place-alsgr,1894,638,42,45,15,338,1818
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Arlington,place-armnl,26957,14551,42,642,346,4984,1822
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,5365,311,42,128,7,222,1823
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Heath Street,place-hsmnl,0,201,42,0,5,0,1825
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Hynes Convention Center,place-hymnl,262,1949,42,6,46,72,1827
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Kenmore,place-kencl,83,1262,42,2,30,28,1829
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_01,VERY_EARLY_MORNING,Lechmere,place-lech,422,172,42,10,4,37,1833
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Boston College,place-lake,3662,0,42,87,0,87,1834
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Boylston,place-boyls,10271,22375,42,245,533,4733,1837
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Cleveland Circle,place-clmnl,768,0,42,18,0,18,1845
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Copley,place-coecl,38281,18364,42,911,437,4652,1847
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Government Center,place-gover,13268,90304,42,316,2150,2245,1856
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Haymarket,place-haecl,2477,27651,42,59,658,1669,1860
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Heath Street,place-hsmnl,240,0,42,6,0,6,1861
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Hynes Convention Center,place-hymnl,55451,13213,42,1320,315,3318,1862
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Boston College,place-lake,19,0,42,0,0,0,1864
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Kenmore,place-kencl,35710,11165,42,850,266,2277,1866
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_07,EVENING,Lechmere,place-lech,2521,3888,42,60,93,555,1868
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,North Station,place-north,5244,53934,10,524,5393,2462,1880
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Park Street,place-pktrm,63688,78568,10,6369,7857,18429,1882
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Riverside,place-river,10841,0,10,1084,0,1084,1885
Light Rail,Fall 2023,Green,Green Line,EB,day_type_02,Saturday,time_period_10,SAT_OFF_PEAK,Science Park/West End,place-spmnl,818,6440,10,82,644,1915,1889
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Allston Street,place-alsgr,2822,141,11,257,13,1494,1901
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Arlington,place-armnl,24545,16124,11,2231,1466,17349,1903
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Boston College,place-lake,1603,0,11,146,0,146,1909
Light Rail,Fall 2023,Green,Green Line,EB,day_type_03,Sunday,time_period_11,SUN_OFF_PEAK,Boylston,place-boyls,8482,25627,11,771,2330,15854,1912
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Boylston,place-boyls,1205,791,42,29,19,315,1915
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Cleveland Circle,place-clmnl,4,0,42,0,0,0,1923
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Copley,place-coecl,2041,592,42,49,14,245,1925
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Government Center,place-gover,642,10633,42,15,253,136,1934
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Haymarket,place-haecl,234,1953,42,6,47,99,1938
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Heath Street,place-hsmnl,1,0,42,0,0,0,1939
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Hynes Convention Center,place-hymnl,3043,357,42,72,8,172,1940
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Kenmore,place-kencl,2782,185,42,66,4,99,1941
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Lechmere,place-lech,33,298,42,1,7,42,1943
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,North Station,place-north,344,2783,42,8,66,43,1953
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Park Street,place-pktrm,5716,4460,42,136,106,361,1955
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Government Center,place-gover,2719,53333,42,65,1270,651,1959
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,896,9152,42,21,218,459,1963
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Heath Street,place-hsmnl,20,0,42,0,0,0,1964
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Hynes Convention Center,place-hymnl,17631,2599,42,420,62,1297,1965
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Kenmore,place-kencl,26419,1620,42,629,39,913,1966
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Lechmere,place-lech,374,1333,42,9,32,170,1968
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,North Station,place-north,2512,13920,42,60,331,194,1978
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Park Street,place-pktrm,24145,29613,42,575,705,1855,1980
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Riverside,place-river,1005,0,42,24,0,24,1983
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_08,LATE_EVENING,Science Park/West End,place-spmnl,308,621,42,7,15,191,1987
Light Rail,Fall 2023,Green,Green Line,EB,day_type_01,Weekday,time_period_09,NIGHT,Allston Street,place-alsgr,23,4,42,1,0,4,1999
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_06,PM_PEAK,North Station,place-north,47597,3875,42,1133,92,1875,2009
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,89039,65278,42,2120,1554,4647,2011
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_06,PM_PEAK,Riverside,place-river,0,18912,42,0,450,0,2014
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_06,PM_PEAK,Science Park/West End,place-spmnl,7939,662,42,189,16,823,2018
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Allston Street,place-alsgr,602,3478,42,14,83,482,2030
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Arlington,place-armnl,13275,13242,42,316,315,3593,2032
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Boston College,place-lake,0,2340,42,0,56,0,2038
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Boylston,place-boyls,31555,6983,42,751,166,3543,2041
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Cleveland Circle,place-clmnl,0,2452,42,0,58,0,2049
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_07,EVENING,Copley,place-coecl,37303,25217,42,888,600,3922,2051
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_03,AM_PEAK,Arlington,place-armnl,5619,28997,42,134,690,3198,2055
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Government Center,place-gover,37195,1285,42,886,31,1330,2066
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,8050,750,42,192,18,484,2070
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Heath Street,place-hsmnl,0,887,42,0,21,0,2071
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Hynes Convention Center,place-hymnl,431,4616,42,10,110,268,2072
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Kenmore,place-kencl,486,5078,42,12,121,163,2073
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Lechmere,place-lech,1205,451,42,29,11,104,2075
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,North Station,place-north,10235,346,42,244,8,319,2085
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,9843,26788,42,234,638,916,2087
Light Rail,Fall 2023,Green,Green Line,WB,day_type_01,Weekday,time_period_02,EARLY_AM,Riverside,place-river,0,1320,42,0,31,0,2090
